"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,-0.3255,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,-0.3286,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,-0.3293,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,-0.3304,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,-0.3295,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,-0.33,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,-0.3304,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,-0.3291,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,-0.3294,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,-0.3295,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,-0.329,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,-0.3279,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,-0.3279,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,-0.3285,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,-0.3252,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,-0.322,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,-0.3207,,
"IR3TIB","Short-term interest rates, Per cent per annum","DEU","Germany","M","Monthly","2018-08","Aug-2018","PC","Percentage","0","Units",,,-0.319,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2015","2015","PC","Percentage","0","Units",,,9.666364,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2016","2016","PC","Percentage","0","Units",,,8.36,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2017","2017","PC","Percentage","0","Units",,,5.978333,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,9.906667,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,11.46,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,9.4,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,7.81,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,9.536667,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,8.196667,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,8.173333,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,7.533333,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,7.243333,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,6.106667,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,5.48,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,5.083333,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,4.066667,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,4.24,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,9.48,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,9.72,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,10.52,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,12,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,10.95,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,11.43,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,10.26,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,8.54,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,7.81,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,7.41,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,8.21,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,9.08,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,10.41,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,9.12,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,9.03,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,7.64,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,7.92,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,7.99,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,8.19,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,8.34,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,8.33,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,7.33,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,6.94,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,7.04,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,7.52,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,7.17,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,6.7,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,5.86,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,5.76,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,5.33,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,5.55,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,5.56,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,5.59,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,5.22,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,4.44,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,3.79,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-02","Feb-2018","PC","Percentage","0","Units",,,4.14,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-03","Mar-2018","PC","Percentage","0","Units",,,4.27,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-04","Apr-2018","PC","Percentage","0","Units",,,4.04,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-05","May-2018","PC","Percentage","0","Units",,,4.29,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-06","Jun-2018","PC","Percentage","0","Units",,,4.39,,
"IRLT","Long-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2018-07","Jul-2018","PC","Percentage","0","Units",,,3.88,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2015","2015","PC","Percentage","0","Units",,,-0.01936667,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2016","2016","PC","Percentage","0","Units",,,-0.2636917,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","A","Annual","2017","2017","PC","Percentage","0","Units",,,-0.32905,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.04603333,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,-0.006533334,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,-0.0278,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.08916666,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,-0.1860667,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,-0.2581,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,-0.2981,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,-0.3125,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.3278,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-0.3299667,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.3296333,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,-0.3288,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-0.3283,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-0.3252333,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.0627,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.0482,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.0272,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.0047,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,-0.0104,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,-0.0139,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,-0.0187,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,-0.0277,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,-0.037,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,-0.0536,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,-0.0876,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,-0.1263,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,-0.1461,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,-0.1836,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,-0.2285,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,-0.2492,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,-0.2572,,
"IR3TIB","Short-term interest rates, Per cent per annum","GRC","Greece","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,-0.2679,,
